text,rating,date
Controler has a really good weight and feel to it and the trigger feedback is good enchances the game experience. The downfall of the controler is stick drift (you contine to move without touching controller). Bought this as a second controler and both are suffering with drift after 6 monts use. Now have to take up with Sony. At £60 it does not represent value for money whist this drift issue exists. Check the net thetes plenty of info out there on it.,2,2021/06/12
This was bought as a present. The price was what I wanted to pay,5,2021/05/19
"Beautiful controller, sturdy, feels great within the grasp of my hands killing off vikings, shooting enemies and fighting to go up the towers. Always need a second controller",5,2020/11/23
"We purchased a DualSense as a replacement gift for our eight year old nephew after his first broke.

Unfortunately, the same thing has happened with the replacement, on the same day it arrived. Exactly the same issue, an R2 trigger failure.

Due to the lack of games he's able to play on the PS5, he's been playing his back catalogue of PS4 games and I play with him.

However, the R2 trigger is very poor and weak. It's no coincidence that the R2 trigger on TWO DualSense controllers has failed. Far too much travel, no resistance when pressure applied.

This needs to be addressed by Sony as I've since read of it being a persistent problem on other websites since experiencing the issue.

We've now purchased a new DualShoock 4 for PS4 games only for our nephew to use on his PS5. We know the DS4 to be far more robust.",1,2021/01/30
Much better than the PS4 controller and useful to have a spare. Running out of battery midgame... Not good.,5,2021/04/03
This item was a present for my grandson,5,2021/06/09
Very happy with item 5* seller,5,2021/06/21
"This is a review for my day one Dualsense controller. The left stick has picked up drift to the left. Never dropped, well looked after. Comes with a 1 year manufacturer warranty with Sony. Mine is 14 months old and picked up dreaded drift. Contacted Sony to try a get it repaired and they don't offer a chargeable repair service for ones that are out of warranty. An absolute joke. So I now want to shout from the rooftops about their abysmal controllers and after-care",1,2022/01/29
"Such a great controller.
Feels fantastic in hand
So comfortable.

The new features and heptic feedback are amazing and have to be tried to fully understand.",5,2020/11/28
Top Quality,5,2021/07/27
"Yes the box was little damage but the dual sense controller Pristine!
£41 amazing deal 👍",5,2021/04/30
"These joypads are amazing, the feeling from them has to be felt to be believed.",5,2021/04/16
Speedy delivery and does the job!,5,2021/06/09
10/10,5,2021/08/01
"Nothing to say on the product. Ps5 pad, great!

The delivery though. No need to shout at me and knock like you were about to ram the door thx.",3,2021/01/11
"the controller box has been open, the wrapping foam was missing, I bought it brand new and not second hand
***CAREFUL ANYONE ELSE****",3,2021/02/17
"Amazing controller, will be playing all multiplats on the PS5 just because of this controller. Sony have truly delivered with the dualsense. Best controller no doubt",5,2020/11/15
"The new ps5 controller is so immersive

Can't recommend it enough",5,2021/05/13
Had it a month and already has pretty bad stick drift,1,2022/08/17
Great new controller the haptics in the pad are good but for the price it’s not too much different to the dual sense 4,5,2020/12/14
The best games controller on the market,5,2021/05/30
Great product fast delivery,5,2021/06/26
Well it’s not as good as a Nintendo 64 with a rumble pak but the kids don’t understand and they like it.,5,2020/12/27
PS5 controller...not much to say if yove sed one before but ye exactly as described. awesome,5,2021/04/03
AmaZing Controller love the haptic feedback and the adaptive triggers.,5,2021/05/16
Very inexpensive good looking easy to use & not overpriced very easy to use well recommended,5,2021/02/21
Good controller. Ordered an extra as a backup and works fine. Amazon delivering fast as normal ;),5,2021/03/09
"Great controller so easy to use, nice and light too, the feel of them are so nice thank you xx",5,2021/01/01
