text,rating,date
Bought this book as a gift for someone for Christmas and it turns up like this? Brand new? Ridiculous and upsetting. Not happy at all.,1,2021/12/21
"Order came right away, unfortunately the condition it arrived in is less than acceptable",2,2021/07/21
I can’t give this book as a present like that.,2,2021/03/02
"It is virtually impossible not to find heaps of brilliant insights into how should anyone operate in the increasingly complex world, which traps to avoid and what to expect from specific modes of being.

I can guarantee the world would've been a better place should more people have reached for this gem of a book. Super grateful to have read it and I can't wait for next publications.

Epic stuff.",5,2022/08/05
Poor quality of the hardback paper cover many tears.,2,2021/04/25
"Arrived intact a few minutes ago, but already in worse shape than my current 12 rules ATC book that I've owned for 2 years...",1,2021/03/04
Supposed to be brand new for £17 odd. Package turned up opened with product damaged.,1,2021/03/13
The Book arrived missing its cover ?,1,2021/07/14
"It is an utter privilege to own another piece of this amazing mans work. One of the greatest intellectuals of our time. The impact that he has had on my life has been truly transformative. In defence of Jordan and the ridiculous essay above, I am a young women who has come from a poverty stricken town and life and have made it as a Lawyer....go figure!",5,2021/03/02
Missing front cover.,1,2021/04/16
"Written by the man himself, JP. He comes out of the book firing like johyne wayne but with flashy lines like a chameleons jacket.

Many ideas shoot around, and some small minds can't take them so want Jp for dinner.

But JP has written another book. and what a book it is !",5,2022/05/07
Full of BS. Okay maybe few ok bits but not much. So many better books out there.,1,2022/12/04
"Beyond Order is not altogether an easy text, with often long, drawn out passages that can be fairly academic and abstract to read, especially to those unfamiliar with reading non-fiction texts.

Having said this, Peterson does write beautifully, and once you get into the style and flow of the writing there are some wonderful messages and stories contained within, amongst many literary, Biblical and even Harry Potter references, to engage one’s thinking and concentration.

Each of the 12 chapters starts with a new Rule, though Peterson does have a tendency to meander and digress within the text. So the use of subheadings provides useful guidance within the sections for the reader, as well as stopping and starting points.

Ultimately, Beyond Order is a conversation with a clever man who touches on issues and themes that you may have pondered at some point throughout your own journey in life. And whether or not you agree with Peterson doesn’t really matter. Beyond Order is a book to get you, personally, to think about the bigger picture and address parts of your own life and the perspective you take.

All in all, this is a good, intelligent book that I enjoyed reading.

I hope you find my review helpful.",5,2022/02/19
"Poor old J.P insulted & attacked to stating the truth and trying to help people.
A mere 25 years ago he would have been classed as being a liberal, now in these nutty times hes Mr. H",5,2021/12/20
"This, like other Peterson books, is rehashed non-sense masquerading as helpful advice. It’s written in an inaccessible format that makes stupid people think that Peterson is intelligent. Everything about the guy screams the opposite - he rambles, speaks quickly and has these dull monologues where he uses words inappropriately.

Really intelligent people use simple language and can explain concepts to anyone.

This was totally useless, as is all of petersons work.",1,2022/09/18
